X,Y,date
2.14222222200004,17.4297222220001,1986-11-07 00:00:00+00:00
41.1666666670001,20.9333333330001,1986-12-01 00:00:00+00:00
40.266666667,20.15,1986-12-15 00:00:00+00:00
31.8833333330001,14.6,1986-12-29 00:00:00+00:00
37.8833333330001,18.3000000000001,1986-01-05 00:00:00+00:00
69.9666666670001,26.4166666670001,1986-09-17 00:00:00+00:00
-13.8333333329999,18.5000000000001,1986-12-13 00:00:00+00:00
-13.9999999999999,18.2500000000001,1986-12-01 00:00:00+00:00
8.36666666700006,18.833333333,1986-10-05 00:00:00+00:00
39.1333333330001,22.7,1986-04-05 00:00:00+00:00
9.02000000000004,18.6800000000001,1986-10-05 00:00:00+00:00
4.61027777800007,17.3627777780001,1986-10-30 00:00:00+00:00
3.85472222200002,18.891111111,1986-10-05 00:00:00+00:00
2.76694444400005,18.1675000000001,1986-10-05 00:00:00+00:00
7.66666666700007,19.016666667,1986-09-21 00:00:00+00:00
7.63333333300005,19.033333333,1986-09-24 00:00:00+00:00
7.90000000000003,18.9833333330001,1986-09-24 00:00:00+00:00
7.70000000000005,18.6333333330001,1986-09-26 00:00:00+00:00
1.93333333300006,17.4833333330001,1986-11-14 00:00:00+00:00
-11.783333333,15.566666667,1986-12-14 00:00:00+00:00
-11.783333333,24.842777778,1987-12-09 00:00:00+00:00
39.1166666670001,16.6333333330001,1987-01-13 00:00:00+00:00
38.5000000000001,17.8833333330001,1987-03-05 00:00:00+00:00
38.3741666670001,17.6811111110001,1987-03-06 00:00:00+00:00
38.8500000000001,17.1666666670001,1987-03-06 00:00:00+00:00
38.6666666670001,17.1166666670001,1987-03-09 00:00:00+00:00
38.533333333,17.3666666670001,1987-03-09 00:00:00+00:00
38.9925000000001,16.394722222,1987-03-05 00:00:00+00:00
-11.5833333329999,23.4833333330001,1987-11-25 00:00:00+00:00
39.0000000000001,12.0000000000001,1987-07-19 00:00:00+00:00
33.966666667,17.583333333,1987-05-30 00:00:00+00:00
23.5000000000001,13.1,1987-10-22 00:00:00+00:00
23.583333333,13.9333333330001,1987-10-22 00:00:00+00:00
30.6000000000001,24.6666666670001,1987-02-05 00:00:00+00:00
5.75000000000006,18.966666667,1987-10-09 00:00:00+00:00
7.58333333300004,18.333333333,1987-10-10 00:00:00+00:00
38.3741666670001,17.6811111110001,1987-03-04 00:00:00+00:00
38.4,17.766666667,1987-03-04 00:00:00+00:00
38.3500000000001,17.966666667,1987-03-04 00:00:00+00:00
38.266666667,18.033333333,1987-03-08 00:00:00+00:00
37.8666666670001,18.3000000000001,1987-03-13 00:00:00+00:00
20.9,15.833333333,1987-07-25 00:00:00+00:00
38.816666667,14.45,1987-08-20 00:00:00+00:00
37.783333333,12.1166666670001,1987-08-22 00:00:00+00:00
39.3500000000001,12.9,1987-08-26 00:00:00+00:00
7.28333333300003,19.2500000000001,1987-10-13 00:00:00+00:00
7.33333333300004,18.1833333330001,1987-10-14 00:00:00+00:00
6.91666666700007,18.95,1987-10-15 00:00:00+00:00
6.00000000000006,18.6666666670001,1987-10-16 00:00:00+00:00
41.1166666670001,19.15,1987-01-01 00:00:00+00:00
40.3500000000001,21.2500000000001,1987-02-27 00:00:00+00:00
39.2,21.4833333330001,1987-06-03 00:00:00+00:00
39.4,15.833333333,1987-02-10 00:00:00+00:00
38.8666666670001,17.2,1987-03-03 00:00:00+00:00
23.9,13.1,1987-10-14 00:00:00+00:00
24.083333333,13.65,1987-10-12 00:00:00+00:00
39.1333333330001,15.2500000000001,1987-01-12 00:00:00+00:00
39.2500000000001,16.033333333,1987-01-13 00:00:00+00:00
-13.5088888889999,20.8102777780001,1987-11-05 00:00:00+00:00
-12.6999999999999,22.6833333330001,1987-11-05 00:00:00+00:00
-7.26083333299994,16.6161111110001,1987-11-11 00:00:00+00:00
-10.716666667,21.6,1987-10-26 00:00:00+00:00
-12.9999999999999,20.083333333,1987-11-03 00:00:00+00:00
-13.3166666669999,19.9166666670001,1987-11-05 00:00:00+00:00
-13.283333333,19.9833333330001,1987-11-05 00:00:00+00:00
-12.9999999999999,21.333333333,1987-11-05 00:00:00+00:00
-12.966666667,20.583333333,1987-11-05 00:00:00+00:00
-11.6213888889999,20.9313888890001,1987-10-22 00:00:00+00:00
35.588055556,15.318055556,1987-05-20 00:00:00+00:00
9.01666666700004,18.4833333330001,1987-08-18 00:00:00+00:00
38.0000000000001,14.333333333,1987-07-15 00:00:00+00:00
40.533333333,12.95,1987-07-11 00:00:00+00:00
39.4,15.833333333,1987-07-01 00:00:00+00:00
37.45,17.9166666670001,1987-01-12 00:00:00+00:00
39.4166666670001,15.7,1987-07-01 00:00:00+00:00
23.466666667,12.9333333330001,1987-10-22 00:00:00+00:00
23.3833333330001,12.8666666670001,1987-10-22 00:00:00+00:00
23.316666667,12.6333333330001,1987-10-22 00:00:00+00:00
33.533333333,14.4,1987-10-22 00:00:00+00:00
29.3666666670001,14.9166666670001,1987-10-13 00:00:00+00:00
29.1,14.6,1987-10-12 00:00:00+00:00
39.066666667,15.833333333,1987-03-14 00:00:00+00:00
6.96666666700003,18.6166666670001,1987-11-05 00:00:00+00:00
-11.8333333329999,24.1166666670001,1987-12-07 00:00:00+00:00
-11.8666666669999,25.8666666670001,1987-12-05 00:00:00+00:00
-11.835555556,24.8738888890001,1987-12-08 00:00:00+00:00
39.1333333330001,15.833333333,1987-03-15 00:00:00+00:00
39.391666667,15.7500000000001,1987-03-15 00:00:00+00:00
4.88333333300005,22.9,1987-10-16 00:00:00+00:00
5.96972222200003,23.403333333,1987-11-16 00:00:00+00:00
0.66667,19.4333333330001,1987-12-12 00:00:00+00:00
0.96667,19.7333333330001,1987-12-14 00:00:00+00:00
1.68333333300006,20.316666667,1987-12-15 00:00:00+00:00
1.51666666700004,20.266666667,1987-12-15 00:00:00+00:00
39.5552777780001,15.4180555560001,1987-03-22 00:00:00+00:00
1.41666666700007,19.9166666670001,1987-12-26 00:00:00+00:00
1.38333333300005,19.9,1987-12-26 00:00:00+00:00
1.35000000000002,19.8833333330001,1987-12-27 00:00:00+00:00
1.41666666700007,19.85,1987-12-28 00:00:00+00:00
-11.097777778,18.8005555560001,1987-11-05 00:00:00+00:00
-11.0833333329999,18.8666666670001,1987-11-10 00:00:00+00:00
-6.98333333299996,16.283333333,1987-11-11 00:00:00+00:00
-11.683333333,18.8000000000001,1987-11-09 00:00:00+00:00
-13.033333333,23.533333333,1987-12-24 00:00:00+00:00
39.351944444,14.833333333,1987-01-08 00:00:00+00:00
-12.1999999999999,23.2333333330001,1987-12-31 00:00:00+00:00
25.333333333,13.716666667,1987-08-06 00:00:00+00:00
42.4166666670001,9.55000000000007,1987-01-03 00:00:00+00:00
39.273611111,12.575277778,1987-01-03 00:00:00+00:00
36.7,14.6,1987-07-19 00:00:00+00:00
30.1833333330001,13.2500000000001,1987-10-15 00:00:00+00:00
24.0500000000001,15.1666666670001,1987-10-17 00:00:00+00:00
24.066666667,15.1666666670001,1987-10-18 00:00:00+00:00
24.7500000000001,13.1,1987-10-22 00:00:00+00:00
24.9333333330001,13.1666666670001,1987-10-22 00:00:00+00:00
24.083333333,13.1166666670001,1987-10-22 00:00:00+00:00
23.9833333330001,13.016666667,1987-10-22 00:00:00+00:00
23.583333333,13.0000000000001,1987-10-22 00:00:00+00:00
24.033333333,13.016666667,1987-10-22 00:00:00+00:00
38.833333333,17.1666666670001,1987-03-06 00:00:00+00:00
37.5000000000001,16.0000000000001,1987-05-22 00:00:00+00:00
38.568055556,14.9252777780001,1987-05-26 00:00:00+00:00
20.9,15.833333333,1987-08-04 00:00:00+00:00
22.087222222,14.512777778,1987-08-17 00:00:00+00:00
39.1872222220001,15.0527777780001,1987-08-08 00:00:00+00:00
39.327222222,14.973333333,1987-08-14 00:00:00+00:00
38.9,15.516666667,1987-08-18 00:00:00+00:00
2.91666666700007,17.583333333,1987-12-06 00:00:00+00:00
3.16666666700007,18.1666666670001,1987-12-07 00:00:00+00:00
2.85000000000002,17.583333333,1987-12-07 00:00:00+00:00
2.35000000000002,18.3666666670001,1987-12-09 00:00:00+00:00
0.85,19.471944444,1987-12-12 00:00:00+00:00
0.86667,19.466666667,1987-12-13 00:00:00+00:00
-13.666666667,18.6,1987-11-05 00:00:00+00:00
-13.233333333,18.6,1987-11-05 00:00:00+00:00
-11.416666667,24.7500000000001,1987-12-20 00:00:00+00:00
39.199166667,13.2522222220001,1987-06-30 00:00:00+00:00
38.466666667,15.033333333,1987-06-07 00:00:00+00:00
38.5000000000001,17.833333333,1987-01-11 00:00:00+00:00
38.283333333,15.9,1987-06-10 00:00:00+00:00
38.8161111110001,14.8819444440001,1987-06-16 00:00:00+00:00
25.333333333,13.716666667,1987-08-07 00:00:00+00:00
24.2500000000001,14.9833333330001,1987-08-09 00:00:00+00:00
23.2469444440001,15.088888889,1987-08-13 00:00:00+00:00
24.651111111,14.203055556,1987-08-13 00:00:00+00:00
23.716666667,15.0500000000001,1987-08-13 00:00:00+00:00
31.013888889,15.004166667,1987-08-12 00:00:00+00:00
32.0000000000001,15.783333333,1987-08-13 00:00:00+00:00
38.566666667,14.9166666670001,1987-06-15 00:00:00+00:00
38.7966666670001,14.6358333330001,1987-06-17 00:00:00+00:00
38.283333333,15.9,1987-06-15 00:00:00+00:00
40.333333333,12.466666667,1987-07-05 00:00:00+00:00
39.3825000000001,14.1763888890001,1987-07-05 00:00:00+00:00
39.0000000000001,12.0000000000001,1987-07-05 00:00:00+00:00
29.1166666670001,14.45,1987-10-09 00:00:00+00:00
2.00000000000006,20.0000000000001,1987-10-09 00:00:00+00:00
