X,Y,date
37.3000000000001,19.4,1986-02-17 00:00:00+00:00
38.3000000000001,18.1666666670001,1986-02-20 00:00:00+00:00
37.716666667,18.65,1986-02-22 00:00:00+00:00
37.4,18.6833333330001,1986-02-23 00:00:00+00:00
37.3000000000001,19.3833333330001,1986-02-25 00:00:00+00:00
38.766666667,23.7333333330001,1986-03-25 00:00:00+00:00
38.766666667,23.7333333330001,1986-03-17 00:00:00+00:00
38.766666667,23.7333333330001,1986-03-26 00:00:00+00:00
38.766666667,23.7333333330001,1986-03-28 00:00:00+00:00
38.8500000000001,23.516666667,1986-03-29 00:00:00+00:00
39.035,22.8036111110001,1986-03-20 00:00:00+00:00
44.4166666670001,24.6666666670001,1986-06-07 00:00:00+00:00
44.2988888890001,24.727222222,1986-06-08 00:00:00+00:00
44.4166666670001,24.6666666670001,1986-06-09 00:00:00+00:00
6.73000000000008,18.955,1986-11-13 00:00:00+00:00
4.24611111100006,17.718055556,1986-10-17 00:00:00+00:00
36.1000000000001,22.6333333330001,1986-01-27 00:00:00+00:00
36.45,22.35,1986-04-05 00:00:00+00:00
34.652777778,28.963611111,1986-03-11 00:00:00+00:00
3.21666666700003,19.0000000000001,1986-10-13 00:00:00+00:00
3.98333333300008,17.8000000000001,1986-10-15 00:00:00+00:00
3.95000000000005,17.7,1986-10-17 00:00:00+00:00
3.95000000000005,17.6666666670001,1986-10-18 00:00:00+00:00
3.98333333300008,17.316666667,1986-10-18 00:00:00+00:00
3.53333333300003,17.9833333330001,1986-10-22 00:00:00+00:00
8.35777777800007,18.840277778,1986-10-05 00:00:00+00:00
8.36000000000007,18.842777778,1986-10-17 00:00:00+00:00
8.15111111100003,18.777777778,1986-10-16 00:00:00+00:00
8.15111111100003,18.777777778,1986-10-25 00:00:00+00:00
8.22972222200002,18.4116666670001,1986-10-28 00:00:00+00:00
8.23111111100008,18.4105555560001,1986-10-29 00:00:00+00:00
8.84333333300003,17.708333333,1986-10-05 00:00:00+00:00
-12.5649999999999,17.8819444440001,1986-11-07 00:00:00+00:00
-12.4675,17.8680555560001,1986-11-03 00:00:00+00:00
-12.465833333,17.8669444440001,1986-11-06 00:00:00+00:00
-12.466111111,17.8683333330001,1986-11-08 00:00:00+00:00
4.27861111100003,17.5422222220001,1986-10-02 00:00:00+00:00
4.15722222200003,17.771666667,1986-10-15 00:00:00+00:00
4.52611111100003,17.653333333,1986-10-23 00:00:00+00:00
5.02194444400004,17.703055556,1986-10-15 00:00:00+00:00
4.17944444400007,18.474722222,1986-10-06 00:00:00+00:00
3.94083333300006,18.656111111,1986-10-06 00:00:00+00:00
36.0500000000001,17.216666667,1986-11-05 00:00:00+00:00
36.033333333,17.15,1986-11-05 00:00:00+00:00
36.6333333330001,17.0500000000001,1986-11-05 00:00:00+00:00
36.5000000000001,16.833333333,1986-11-05 00:00:00+00:00
32.1166666670001,17.5500000000001,1986-11-05 00:00:00+00:00
33.2500000000001,16.6166666670001,1986-11-05 00:00:00+00:00
31.2500000000001,14.15,1986-11-05 00:00:00+00:00
